	microMUMMIE_var	miRNA	type	gene	gene_id	Chr	strand	seed_start	seed_end	transcript_id	UTR_start	UTR_end	probability	Tr:miR
69757	0.5	dme-miR-11-3p	8mer-A1	Adar	FBgn0026086	X	+	1785854	1785861	FBtr0339272	1783753	1788065	0.552551094	FBtr0339272:dme-miR-11-3p
69759	0.5	dme-miR-11-3p	8mer-A1	Adar	FBgn0026086	X	+	1785854	1785861	FBtr0305499	1783753	1788065	0.552551094	FBtr0305499:dme-miR-11-3p
69761	0.5	dme-miR-11-3p	8mer-A1	Adar	FBgn0026086	X	+	1785854	1785861	FBtr0070300	1783753	1788065	0.552551094	FBtr0070300:dme-miR-11-3p
69763	0.5	dme-miR-308-3p	8mer-A1	Adar	FBgn0026086	X	+	1785854	1785861	FBtr0339272	1783753	1788065	0.552551094	FBtr0339272:dme-miR-308-3p
69765	0.5	dme-miR-308-3p	8mer-A1	Adar	FBgn0026086	X	+	1785854	1785861	FBtr0305499	1783753	1788065	0.552551094	FBtr0305499:dme-miR-308-3p
69767	0.5	dme-miR-308-3p	8mer-A1	Adar	FBgn0026086	X	+	1785854	1785861	FBtr0070300	1783753	1788065	0.552551094	FBtr0070300:dme-miR-308-3p
69769	0.5	dme-miR-305-5p	7mer-m1	Arp8	FBgn0030877	X	-	17858578	17858584	FBtr0074544	17858377	17858769	0.697781086	FBtr0074544:dme-miR-305-5p
69770	0.5	dme-bantam-3p	7mer-A1	Sh	FBgn0003380	X	-	17924507	17924513	FBtr0089658	17924305	17930123	0.757975033	FBtr0089658:dme-bantam-3p
69771	0.5	dme-miR-317-3p	7mer-m8	CG7536	FBgn0030890	X	-	18078953	18078959	FBtr0074530	18078861	18079653	0.54003092	FBtr0074530:dme-miR-317-3p
69772	0.5	dme-miR-317-3p	7mer-m8	CG7536	FBgn0030890	X	-	18078953	18078959	FBtr0343318	18078861	18079653	0.54003092	FBtr0343318:dme-miR-317-3p
69773	0.5	dme-miR-317-3p	7mer-m8	CG7536	FBgn0030890	X	-	18078953	18078959	FBtr0343317	18078489	18079653	0.54003092	FBtr0343317:dme-miR-317-3p
69774	0.5	dme-miR-252-5p	8mer-m1	CG7536	FBgn0030890	X	-	18079247	18079254	FBtr0074530	18078861	18079653	0.585442552	FBtr0074530:dme-miR-252-5p
69775	0.5	dme-miR-252-5p	8mer-m1	CG7536	FBgn0030890	X	-	18079247	18079254	FBtr0074531	18079015	18079653	0.585442552	FBtr0074531:dme-miR-252-5p
69776	0.5	dme-miR-252-5p	8mer-m1	CG7536	FBgn0030890	X	-	18079247	18079254	FBtr0343318	18078861	18079653	0.585442552	FBtr0343318:dme-miR-252-5p
69777	0.5	dme-miR-252-5p	8mer-m1	CG7536	FBgn0030890	X	-	18079247	18079254	FBtr0343317	18078489	18079653	0.585442552	FBtr0343317:dme-miR-252-5p
69778	0.5	dme-miR-34-5p	7mer-A1	CG7206	FBgn0030892	X	-	18088759	18088765	FBtr0308352	18088723	18089869	0.798345367	FBtr0308352:dme-miR-34-5p
69779	0.5	dme-miR-34-5p	7mer-A1	CG7206	FBgn0030892	X	-	18088759	18088765	FBtr0089576	18088723	18089007	0.798345367	FBtr0089576:dme-miR-34-5p
69780	0.5	dme-miR-308-3p	8mer-m1	upd2	FBgn0030904	X	-	18240797	18240804	FBtr0300182	18240652	18241347	0.449849653	FBtr0300182:dme-miR-308-3p
69781	0.5	dme-miR-8-3p	8mer-A1	upd2	FBgn0030904	X	-	18241279	18241286	FBtr0300182	18240652	18241347	0.634969579	FBtr0300182:dme-miR-8-3p
69782	0.5	dme-miR-11-3p	8mer-A1	upd3	FBgn0053542	X	+	18284395	18284402	FBtr0113465	18283950	18284596	0.542822677	FBtr0113465:dme-miR-11-3p
69784	0.5	dme-miR-308-3p	8mer-A1	upd3	FBgn0053542	X	+	18284395	18284402	FBtr0113465	18283950	18284596	0.542822677	FBtr0113465:dme-miR-308-3p
69786	0.5	dme-bantam-3p	7mer-A1	CG14814	FBgn0023515	X	-	1862231	1862237	FBtr0339494	1862007	1862327	0.805143736	FBtr0339494:dme-bantam-3p
69787	0.5	dme-bantam-3p	7mer-A1	CG14814	FBgn0023515	X	-	1862231	1862237	FBtr0070370	1862133	1862327	0.805143736	FBtr0070370:dme-bantam-3p
69788	0.5	dme-bantam-3p	7mer-A1	CG14814	FBgn0023515	X	-	1862231	1862237	FBtr0070369	1862133	1862327	0.805143736	FBtr0070369:dme-bantam-3p
69789	0.5	dme-miR-305-5p	7mer-A1	wgn	FBgn0030941	X	-	18624777	18624783	FBtr0074617	18624040	18624924	0.485300848	FBtr0074617:dme-miR-305-5p
69790	0.5	dme-miR-305-5p	7mer-A1	wgn	FBgn0030941	X	-	18624777	18624783	FBtr0342843	18624040	18626055	0.485300848	FBtr0342843:dme-miR-305-5p
69791	0.5	dme-miR-252-5p	6mer2-7	Rip11	FBgn0027335	X	-	18635679	18635684	FBtr0074616	18635640	18637354	0.958860533	FBtr0074616:dme-miR-252-5p
69792	0.5	dme-miR-252-5p	6mer2-7	Rip11	FBgn0027335	X	-	18635679	18635684	FBtr0343019	18635640	18636833	0.958860533	FBtr0343019:dme-miR-252-5p
69793	0.5	dme-miR-252-5p	6mer2-7	Rip11	FBgn0027335	X	-	18635679	18635684	FBtr0301545	18635640	18636312	0.958860533	FBtr0301545:dme-miR-252-5p
69794	0.5	dme-miR-252-5p	6mer2-7	Rip11	FBgn0027335	X	-	18635679	18635684	FBtr0343021	18635640	18636312	0.958860533	FBtr0343021:dme-miR-252-5p
69795	0.5	dme-miR-252-5p	6mer2-7	Rip11	FBgn0027335	X	-	18635679	18635684	FBtr0343020	18635640	18636833	0.958860533	FBtr0343020:dme-miR-252-5p
69796	0.5	dme-miR-9b-5p	6mer3-8	CG6891	FBgn0030955	X	+	18781249	18781254	FBtr0074632	18781193	18781345	0.998107866	FBtr0074632:dme-miR-9b-5p
69797	0.5	dme-miR-9b-5p	6mer3-8	CG6891	FBgn0030955	X	+	18781249	18781254	FBtr0334453	18781193	18781345	0.998107866	FBtr0334453:dme-miR-9b-5p
69798	0.5	dme-miR-9b-5p	6mer3-8	CG6891	FBgn0030955	X	+	18781249	18781254	FBtr0074631	18781193	18781345	0.998107866	FBtr0074631:dme-miR-9b-5p
69799	0.5	dme-miR-9c-5p	6mer3-8	CG6891	FBgn0030955	X	+	18781249	18781254	FBtr0074632	18781193	18781345	0.998107866	FBtr0074632:dme-miR-9c-5p
69800	0.5	dme-miR-9c-5p	6mer3-8	CG6891	FBgn0030955	X	+	18781249	18781254	FBtr0334453	18781193	18781345	0.998107866	FBtr0334453:dme-miR-9c-5p
69801	0.5	dme-miR-9c-5p	6mer3-8	CG6891	FBgn0030955	X	+	18781249	18781254	FBtr0074631	18781193	18781345	0.998107866	FBtr0074631:dme-miR-9c-5p
69802	0.5	dme-miR-252-5p	6mer3-8	Atg101	FBgn0030960	X	+	18793314	18793319	FBtr0074635	18792553	18793517	0.700266675	FBtr0074635:dme-miR-252-5p
69803	0.5	dme-miR-2b-2-5p	7mer-A1	CG7326	FBgn0030970	X	-	18861952	18861958	FBtr0333159	18861195	18862233	0.657896529	FBtr0333159:dme-miR-2b-2-5p
69804	0.5	dme-miR-2b-2-5p	7mer-A1	CG7326	FBgn0030970	X	-	18861952	18861958	FBtr0074653	18861558	18862233	0.657896529	FBtr0074653:dme-miR-2b-2-5p
69805	0.5	dme-miR-14-3p	7mer-A1	CG34401	FBgn0085430	X	+	18879407	18879413	FBtr0333160	18878120	18884075	0.641208543	FBtr0333160:dme-miR-14-3p
69806	0.5	dme-miR-14-3p	7mer-A1	CG34401	FBgn0085430	X	+	18879407	18879413	FBtr0112653	18878120	18880636	0.641208543	FBtr0112653:dme-miR-14-3p
69807	0.5	dme-miR-11-3p	8mer-m1	CG7332	FBgn0030973	X	+	18887517	18887524	FBtr0074647	18887445	18887605	0.531521945	FBtr0074647:dme-miR-11-3p
69808	0.5	dme-miR-11-3p	8mer-m1	CG7332	FBgn0030973	X	+	18887517	18887524	FBtr0342877	18887445	18888860	0.531521945	FBtr0342877:dme-miR-11-3p
69809	0.5	dme-miR-283-5p	8mer-m1	CG43759	FBgn0264090	X	+	19028303	19028310	FBtr0332994	19013347	19028629	0.541929201	FBtr0332994:dme-miR-283-5p
69810	0.5	dme-miR-14-3p	6mer3-8	CG7556	FBgn0030990	X	-	19177182	19177187	FBtr0343313	19176107	19177281	0.551133829	FBtr0343313:dme-miR-14-3p
69811	0.5	dme-miR-14-3p	6mer3-8	CG7556	FBgn0030990	X	-	19177182	19177187	FBtr0074697	19176995	19177281	0.551133829	FBtr0074697:dme-miR-14-3p
69812	0.5	dme-miR-277-3p	7mer-A1	CG7453	FBgn0030991	X	+	19181804	19181810	FBtr0074666	19181192	19182024	0.671947745	FBtr0074666:dme-miR-277-3p
69813	0.5	dme-miR-9b-5p	7mer-A1	CG7889	FBgn0031003	X	+	19245030	19245036	FBtr0074675	19244824	19245224	0.777499056	FBtr0074675:dme-miR-9b-5p
69814	0.5	dme-miR-9c-5p	7mer-A1	CG7889	FBgn0031003	X	+	19245030	19245036	FBtr0074675	19244824	19245224	0.777499056	FBtr0074675:dme-miR-9c-5p
69815	0.5	dme-miR-263a-5p	6mer3-8	Vav	FBgn0040068	X	+	19271941	19271946	FBtr0113316	19271577	19272089	0.977634839	FBtr0113316:dme-miR-263a-5p
69816	0.5	dme-miR-263a-5p	6mer3-8	Vav	FBgn0040068	X	+	19271941	19271946	FBtr0074677	19271577	19272089	0.977634839	FBtr0074677:dme-miR-263a-5p
69817	0.5	dme-miR-263a-5p	6mer3-8	Vav	FBgn0040068	X	+	19271941	19271946	FBtr0074678	19271577	19273280	0.977634839	FBtr0074678:dme-miR-263a-5p
69818	0.5	dme-miR-263a-5p	6mer3-8	Vav	FBgn0040068	X	+	19271941	19271946	FBtr0333759	19271577	19272089	0.977634839	FBtr0333759:dme-miR-263a-5p
69819	0.5	dme-miR-980-3p	7mer-m8	Vav	FBgn0040068	X	+	19273140	19273146	FBtr0074678	19271577	19273280	0.64819209	FBtr0074678:dme-miR-980-3p
69820	0.5	dme-miR-980-3p	6mer3-8	CG12204	FBgn0031022	X	-	19493374	19493379	FBtr0074783	19493290	19493407	0.647095116	FBtr0074783:dme-miR-980-3p
69821	0.5	dme-miR-283-5p	8mer-A1	Tao	FBgn0031030	X	-	19570999	19571006	FBtr0303999	19569719	19571580	0.557131236	FBtr0303999:dme-miR-283-5p
69822	0.5	dme-miR-283-5p	8mer-A1	Tao	FBgn0031030	X	-	19570999	19571006	FBtr0304000	19570645	19571580	0.557131236	FBtr0304000:dme-miR-283-5p
69823	0.5	dme-miR-9b-5p	6mer2-7	Shawn	FBgn0031039	X	+	19615481	19615486	FBtr0074737	19615415	19615617	0.607302379	FBtr0074737:dme-miR-9b-5p
69824	0.5	dme-miR-9b-5p	6mer2-7	Shawn	FBgn0031039	X	+	19615481	19615486	FBtr0074738	19615415	19615596	0.607302379	FBtr0074738:dme-miR-9b-5p
69825	0.5	dme-miR-9b-5p	6mer2-7	Shawn	FBgn0031039	X	+	19615481	19615486	FBtr0344069	19615415	19615617	0.607302379	FBtr0344069:dme-miR-9b-5p
69826	0.5	dme-miR-9b-5p	6mer2-7	Shawn	FBgn0031039	X	+	19615481	19615486	FBtr0074739	19615415	19615617	0.607302379	FBtr0074739:dme-miR-9b-5p
69827	0.5	dme-miR-9c-5p	6mer2-7	Shawn	FBgn0031039	X	+	19615481	19615486	FBtr0074737	19615415	19615617	0.607302379	FBtr0074737:dme-miR-9c-5p
69828	0.5	dme-miR-9c-5p	6mer2-7	Shawn	FBgn0031039	X	+	19615481	19615486	FBtr0074738	19615415	19615596	0.607302379	FBtr0074738:dme-miR-9c-5p
69829	0.5	dme-miR-9c-5p	6mer2-7	Shawn	FBgn0031039	X	+	19615481	19615486	FBtr0344069	19615415	19615617	0.607302379	FBtr0344069:dme-miR-9c-5p
69830	0.5	dme-miR-9c-5p	6mer2-7	Shawn	FBgn0031039	X	+	19615481	19615486	FBtr0074739	19615415	19615617	0.607302379	FBtr0074739:dme-miR-9c-5p
69831	0.5	dme-miR-283-5p	7mer-m1	MKP-4	FBgn0031044	X	+	19625414	19625420	FBtr0074741	19624630	19625729	0.536972105	FBtr0074741:dme-miR-283-5p
69832	0.5	dme-miR-11-3p	7mer-A1	CG14229	FBgn0031059	X	-	19694392	19694398	FBtr0344968	19694196	19694566	0.525117867	FBtr0344968:dme-miR-11-3p
69834	0.5	dme-miR-11-3p	7mer-A1	CG14229	FBgn0031059	X	-	19694392	19694398	FBtr0074753	19694196	19694566	0.525117867	FBtr0074753:dme-miR-11-3p
69836	0.5	dme-miR-11-3p	7mer-A1	CG14229	FBgn0031059	X	-	19694392	19694398	FBtr0335023	19693975	19694566	0.525117867	FBtr0335023:dme-miR-11-3p
69838	0.5	dme-miR-308-3p	7mer-A1	CG14229	FBgn0031059	X	-	19694392	19694398	FBtr0344968	19694196	19694566	0.525117867	FBtr0344968:dme-miR-308-3p
69840	0.5	dme-miR-308-3p	7mer-A1	CG14229	FBgn0031059	X	-	19694392	19694398	FBtr0074753	19694196	19694566	0.525117867	FBtr0074753:dme-miR-308-3p
69842	0.5	dme-miR-308-3p	7mer-A1	CG14229	FBgn0031059	X	-	19694392	19694398	FBtr0335023	19693975	19694566	0.525117867	FBtr0335023:dme-miR-308-3p
69844	0.5	dme-miR-308-3p	7mer-m1	Pmp70	FBgn0031069	X	+	19758906	19758912	FBtr0335156	19758756	19759280	0.464828206	FBtr0335156:dme-miR-308-3p
69845	0.5	dme-miR-308-3p	7mer-m1	Pmp70	FBgn0031069	X	+	19758906	19758912	FBtr0335157	19758756	19759280	0.464828206	FBtr0335157:dme-miR-308-3p
69846	0.5	dme-miR-308-3p	7mer-m1	Pmp70	FBgn0031069	X	+	19758906	19758912	FBtr0074795	19758756	19759280	0.464828206	FBtr0074795:dme-miR-308-3p
69847	0.5	dme-miR-308-3p	7mer-m1	Pmp70	FBgn0031069	X	+	19758906	19758912	FBtr0335155	19758756	19759280	0.464828206	FBtr0335155:dme-miR-308-3p
69848	0.5	dme-miR-8-3p	7mer-m8	Hers	FBgn0052529	X	+	19905160	19905166	FBtr0074800	19904957	19906687	0.643292889	FBtr0074800:dme-miR-8-3p
69849	0.5	dme-miR-8-3p	7mer-m8	Hers	FBgn0052529	X	+	19905160	19905166	FBtr0306522	19904957	19906687	0.643292889	FBtr0306522:dme-miR-8-3p
69850	0.5	dme-miR-8-3p	7mer-m8	Hers	FBgn0052529	X	+	19905160	19905166	FBtr0306520	19904957	19906687	0.643292889	FBtr0306520:dme-miR-8-3p
69851	0.5	dme-miR-8-3p	7mer-m8	Hers	FBgn0052529	X	+	19905160	19905166	FBtr0074801	19904957	19906687	0.643292889	FBtr0074801:dme-miR-8-3p
69852	0.5	dme-miR-8-3p	7mer-m8	Hers	FBgn0052529	X	+	19905160	19905166	FBtr0306523	19904957	19906687	0.643292889	FBtr0306523:dme-miR-8-3p
69853	0.5	dme-miR-8-3p	7mer-m8	Hers	FBgn0052529	X	+	19905160	19905166	FBtr0306521	19904957	19906687	0.643292889	FBtr0306521:dme-miR-8-3p
69854	0.5	dme-miR-8-3p	7mer-m8	Hers	FBgn0052529	X	+	19905160	19905166	FBtr0332993	19904957	19908108	0.643292889	FBtr0332993:dme-miR-8-3p
69855	0.5	dme-miR-8-3p	7mer-m8	Hers	FBgn0052529	X	+	19905160	19905166	FBtr0100839	19904957	19908108	0.643292889	FBtr0100839:dme-miR-8-3p
69856	0.5	dme-miR-317-3p	7mer-m8	Hers	FBgn0052529	X	+	19906402	19906408	FBtr0074800	19904957	19906687	0.618096458	FBtr0074800:dme-miR-317-3p
69857	0.5	dme-miR-317-3p	7mer-m8	Hers	FBgn0052529	X	+	19906402	19906408	FBtr0306522	19904957	19906687	0.618096458	FBtr0306522:dme-miR-317-3p
69858	0.5	dme-miR-317-3p	7mer-m8	Hers	FBgn0052529	X	+	19906402	19906408	FBtr0306520	19904957	19906687	0.618096458	FBtr0306520:dme-miR-317-3p
69859	0.5	dme-miR-317-3p	7mer-m8	Hers	FBgn0052529	X	+	19906402	19906408	FBtr0074801	19904957	19906687	0.618096458	FBtr0074801:dme-miR-317-3p
69860	0.5	dme-miR-317-3p	7mer-m8	Hers	FBgn0052529	X	+	19906402	19906408	FBtr0306523	19904957	19906687	0.618096458	FBtr0306523:dme-miR-317-3p
69861	0.5	dme-miR-317-3p	7mer-m8	Hers	FBgn0052529	X	+	19906402	19906408	FBtr0306521	19904957	19906687	0.618096458	FBtr0306521:dme-miR-317-3p
69862	0.5	dme-miR-317-3p	7mer-m8	Hers	FBgn0052529	X	+	19906402	19906408	FBtr0332993	19904957	19908108	0.618096458	FBtr0332993:dme-miR-317-3p
69863	0.5	dme-miR-317-3p	7mer-m8	Hers	FBgn0052529	X	+	19906402	19906408	FBtr0100839	19904957	19908108	0.618096458	FBtr0100839:dme-miR-317-3p
69864	0.5	dme-miR-996-3p	7mer-A1	CG9581	FBgn0031093	X	-	20168120	20168126	FBtr0070026	20168040	20168150	0.814063116	FBtr0070026:dme-miR-996-3p
69865	0.5	dme-miR-279-3p	7mer-A1	CG9581	FBgn0031093	X	-	20168120	20168126	FBtr0070026	20168040	20168150	0.814063116	FBtr0070026:dme-miR-279-3p
69866	0.5	dme-miR-11-3p	8mer-A1	CG15456	FBgn0040650	X	-	20426559	20426566	FBtr0077323	20426507	20426645	0.628906595	FBtr0077323:dme-miR-11-3p
69868	0.5	dme-miR-308-3p	8mer-A1	CG15456	FBgn0040650	X	-	20426559	20426566	FBtr0077323	20426507	20426645	0.628906595	FBtr0077323:dme-miR-308-3p
69870	0.5	dme-miR-11-3p	7mer-m1	CG1812	FBgn0031119	X	+	20514947	20514953	FBtr0077312	20514813	20515828	0.466089548	FBtr0077312:dme-miR-11-3p
69871	0.5	dme-miR-11-3p	7mer-A1	CG1812	FBgn0031119	X	+	20515294	20515300	FBtr0077312	20514813	20515828	0.633354834	FBtr0077312:dme-miR-11-3p
69873	0.5	dme-miR-308-3p	7mer-A1	CG1812	FBgn0031119	X	+	20515294	20515300	FBtr0077312	20514813	20515828	0.633354834	FBtr0077312:dme-miR-308-3p
69875	0.5	dme-miR-970-3p	6mer3-8	Tak1	FBgn0026323	X	-	20516257	20516262	FBtr0340404	20515906	20516300	0.784877681	FBtr0340404:dme-miR-970-3p
69876	0.5	dme-miR-970-3p	6mer3-8	Tak1	FBgn0026323	X	-	20516257	20516262	FBtr0077319	20515906	20516300	0.784877681	FBtr0077319:dme-miR-970-3p
69877	0.5	dme-miR-996-3p	8mer-A1	CG4313	FBgn0025632	X	+	2055118	2055125	FBtr0340107	2054944	2055414	0.605744885	FBtr0340107:dme-miR-996-3p
69878	0.5	dme-miR-996-3p	8mer-A1	CG4313	FBgn0025632	X	+	2055118	2055125	FBtr0340108	2054944	2055414	0.605744885	FBtr0340108:dme-miR-996-3p
69879	0.5	dme-miR-996-3p	8mer-A1	CG4313	FBgn0025632	X	+	2055118	2055125	FBtr0340109	2054944	2055414	0.605744885	FBtr0340109:dme-miR-996-3p
69880	0.5	dme-miR-279-3p	8mer-A1	CG4313	FBgn0025632	X	+	2055118	2055125	FBtr0340107	2054944	2055414	0.605744885	FBtr0340107:dme-miR-279-3p
69881	0.5	dme-miR-279-3p	8mer-A1	CG4313	FBgn0025632	X	+	2055118	2055125	FBtr0340108	2054944	2055414	0.605744885	FBtr0340108:dme-miR-279-3p
69882	0.5	dme-miR-279-3p	8mer-A1	CG4313	FBgn0025632	X	+	2055118	2055125	FBtr0340109	2054944	2055414	0.605744885	FBtr0340109:dme-miR-279-3p
69883	0.5	dme-miR-317-3p	7mer-m8	CG1518	FBgn0031149	X	-	21050232	21050238	FBtr0077264	21049962	21050270	0.654792683	FBtr0077264:dme-miR-317-3p
69884	0.5	dme-miR-317-3p	7mer-m8	CG1518	FBgn0031149	X	-	21050232	21050238	FBtr0345923	21049883	21050270	0.654792683	FBtr0345923:dme-miR-317-3p
69885	0.5	dme-miR-11-3p	8mer-A1	CG32512	FBgn0052512	X	-	21062678	21062685	FBtr0332847	21062420	21062966	0.622736243	FBtr0332847:dme-miR-11-3p
69887	0.5	dme-miR-11-3p	8mer-A1	CG32512	FBgn0052512	X	-	21062678	21062685	FBtr0332848	21062382	21062966	0.622736243	FBtr0332848:dme-miR-11-3p
69889	0.5	dme-miR-11-3p	8mer-A1	CG32512	FBgn0052512	X	-	21062678	21062685	FBtr0340438	21062275	21062966	0.622736243	FBtr0340438:dme-miR-11-3p
69891	0.5	dme-miR-11-3p	8mer-A1	CG32512	FBgn0052512	X	-	21062678	21062685	FBtr0077262	21062382	21062966	0.622736243	FBtr0077262:dme-miR-11-3p
69893	0.5	dme-miR-308-3p	8mer-A1	CG32512	FBgn0052512	X	-	21062678	21062685	FBtr0332847	21062420	21062966	0.622736243	FBtr0332847:dme-miR-308-3p
69895	0.5	dme-miR-308-3p	8mer-A1	CG32512	FBgn0052512	X	-	21062678	21062685	FBtr0332848	21062382	21062966	0.622736243	FBtr0332848:dme-miR-308-3p
69897	0.5	dme-miR-308-3p	8mer-A1	CG32512	FBgn0052512	X	-	21062678	21062685	FBtr0340438	21062275	21062966	0.622736243	FBtr0340438:dme-miR-308-3p
69899	0.5	dme-miR-308-3p	8mer-A1	CG32512	FBgn0052512	X	-	21062678	21062685	FBtr0077262	21062382	21062966	0.622736243	FBtr0077262:dme-miR-308-3p
69901	0.5	dme-miR-277-3p	7mer-A1	bves	FBgn0031150	X	+	21078535	21078541	FBtr0077247	21077106	21078937	0.680730903	FBtr0077247:dme-miR-277-3p
69902	0.5	dme-miR-277-3p	7mer-A1	bves	FBgn0031150	X	+	21078535	21078541	FBtr0077246	21077106	21078937	0.680730903	FBtr0077246:dme-miR-277-3p
69903	0.5	dme-miR-8-3p	7mer-A1	bves	FBgn0031150	X	+	21080882	21080888	FBtr0332846	21080843	21082391	0.537765726	FBtr0332846:dme-miR-8-3p
69904	0.5	dme-miR-8-3p	7mer-A1	bves	FBgn0031150	X	+	21080882	21080888	FBtr0332845	21080843	21082391	0.537765726	FBtr0332845:dme-miR-8-3p
69905	0.5	dme-miR-34-5p	7mer-A1	ph-d	FBgn0004860	X	-	2116135	2116141	FBtr0112843	2115725	2116865	0.768915735	FBtr0112843:dme-miR-34-5p
69906	0.5	dme-miR-34-5p	7mer-A1	ph-d	FBgn0004860	X	-	2116135	2116141	FBtr0070433	2115725	2116865	0.768915735	FBtr0070433:dme-miR-34-5p
69907	0.5	dme-bantam-3p	6mer3-8	CG1486	FBgn0031174	X	+	21327734	21327739	FBtr0077191	21327402	21328150	0.90243525	FBtr0077191:dme-bantam-3p
69908	0.5	dme-bantam-3p	6mer3-8	CG1486	FBgn0031174	X	+	21327734	21327739	FBtr0077190	21327402	21328150	0.90243525	FBtr0077190:dme-bantam-3p
69909	0.5	dme-miR-965-3p	7mer-m8	CG1486	FBgn0031174	X	+	21327843	21327849	FBtr0077191	21327402	21328150	0.605539622	FBtr0077191:dme-miR-965-3p
69910	0.5	dme-miR-965-3p	7mer-m8	CG1486	FBgn0031174	X	+	21327843	21327849	FBtr0077190	21327402	21328150	0.605539622	FBtr0077190:dme-miR-965-3p
69911	0.5	dme-miR-317-3p	6mer3-8	1-Sep	FBgn0011710	X	+	21361347	21361352	FBtr0077198	21360837	21361688	0.847234525	FBtr0077198:dme-miR-317-3p
69912	0.5	dme-miR-980-3p	7mer-A1	wapl	FBgn0004655	X	-	2150460	2150466	FBtr0070429	2150105	2150876	0.784380844	FBtr0070429:dme-miR-980-3p
69913	0.5	dme-miR-980-3p	7mer-A1	wapl	FBgn0004655	X	-	2150460	2150466	FBtr0344159	2149934	2150876	0.784380844	FBtr0344159:dme-miR-980-3p
69914	0.5	dme-miR-980-3p	7mer-A1	wapl	FBgn0004655	X	-	2150460	2150466	FBtr0070430	2150105	2150876	0.784380844	FBtr0070430:dme-miR-980-3p
69915	0.5	dme-miR-33-5p	8mer-A1	CG14621	FBgn0031183	X	+	22447609	22447616	FBtr0339557	22446988	22447808	0.547110754	FBtr0339557:dme-miR-33-5p
69916	0.5	dme-miR-283-5p	8mer-A1	CG3071	FBgn0023527	X	+	2264611	2264618	FBtr0070398	2264570	2264825	0.575611277	FBtr0070398:dme-miR-283-5p
69917	0.5	dme-miR-970-3p	6mer3-8	CG2918	FBgn0023529	X	-	2271144	2271149	FBtr0300792	2271006	2271490	0.513009488	FBtr0300792:dme-miR-970-3p
69918	0.5	dme-bantam-3p	8mer-A1	CG17163	FBgn0039942	X	-	23080962	23080969	FBtr0309316	23080757	23081631	0.623276596	FBtr0309316:dme-bantam-3p
69919	0.5	dme-bantam-3p	8mer-A1	CG17163	FBgn0039942	X	-	23080962	23080969	FBtr0113727	23080869	23081631	0.623276596	FBtr0113727:dme-bantam-3p
69920	0.5	dme-miR-14-3p	7mer-A1	CG17163	FBgn0039942	X	-	23081436	23081442	FBtr0309316	23080757	23081631	0.752571077	FBtr0309316:dme-miR-14-3p
69921	0.5	dme-miR-14-3p	7mer-A1	CG17163	FBgn0039942	X	-	23081436	23081442	FBtr0113727	23080869	23081631	0.752571077	FBtr0113727:dme-miR-14-3p
69922	0.5	dme-miR-34-5p	7mer-A1	G9a	FBgn0040372	X	+	253453	253459	FBtr0332992	253260	254650	0.801759106	FBtr0332992:dme-miR-34-5p
69923	0.5	dme-miR-34-5p	7mer-A1	G9a	FBgn0040372	X	+	253453	253459	FBtr0070063	253260	254013	0.801759106	FBtr0070063:dme-miR-34-5p
69924	0.5	dme-miR-275-3p	7mer-m8	G9a	FBgn0040372	X	+	253581	253587	FBtr0332992	253260	254650	0.688390836	FBtr0332992:dme-miR-275-3p
69925	0.5	dme-miR-275-3p	7mer-m8	G9a	FBgn0040372	X	+	253581	253587	FBtr0070063	253260	254013	0.688390836	FBtr0070063:dme-miR-275-3p
69926	0.5	dme-miR-306-5p	7mer-m8	G9a	FBgn0040372	X	+	253581	253587	FBtr0332992	253260	254650	0.688390836	FBtr0332992:dme-miR-306-5p
69927	0.5	dme-miR-306-5p	7mer-m8	G9a	FBgn0040372	X	+	253581	253587	FBtr0070063	253260	254013	0.688390836	FBtr0070063:dme-miR-306-5p
69928	0.5	dme-miR-283-5p	8mer-A1	CG13760	FBgn0040375	X	-	2584160	2584167	FBtr0300707	2583743	2584291	0.439231301	FBtr0300707:dme-miR-283-5p
69929	0.5	dme-miR-283-5p	8mer-A1	CG13760	FBgn0040375	X	-	2584160	2584167	FBtr0308567	2583743	2584291	0.439231301	FBtr0308567:dme-miR-283-5p
69930	0.5	dme-miR-277-3p	8mer-A1	Tsp3A	FBgn0040334	X	-	2617896	2617903	FBtr0307159	2617756	2618435	0.513505442	FBtr0307159:dme-miR-277-3p
69931	0.5	dme-miR-34-5p	6mer2-7	Tsp3A	FBgn0040334	X	-	2618037	2618042	FBtr0307159	2617756	2618435	0.79465786	FBtr0307159:dme-miR-34-5p
69932	0.5	dme-miR-7-5p	6mer3-8	CG2658	FBgn0024992	X	-	2695020	2695025	FBtr0345716	2694390	2695063	0.968699444	FBtr0345716:dme-miR-7-5p
69933	0.5	dme-miR-7-5p	6mer3-8	CG2658	FBgn0024992	X	-	2695020	2695025	FBtr0070502	2694721	2695063	0.968699444	FBtr0070502:dme-miR-7-5p
69934	0.5	dme-miR-308-3p	7mer-m1	ewg	FBgn0005427	X	-	269695	269701	FBtr0089441	269609	270568	0.574455343	FBtr0089441:dme-miR-308-3p
69935	0.5	dme-miR-308-3p	7mer-m1	ewg	FBgn0005427	X	-	269695	269701	FBtr0308208	269609	270568	0.574455343	FBtr0308208:dme-miR-308-3p
