Gene ID	Gene Symbol	Transcript ID	Gene Tax ID	miRNA	Site Type	UTR_start	UTR end	context++ score	context++ score percentile	weighted context++ score	weighted context++ score percentile
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-1017-3p	1	669	675	-0.365	59	-0.212	58
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-9a-3p	1	669	675	-0.365	54	-0.212	56
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-79-3p	1	669	675	-0.365	54	-0.212	56
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-279-3p	2	761	767	-0.138	32	-0.083	36
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-996-3p	2	761	767	-0.138	25	-0.083	32
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-286-3p	2	761	767	-0.138	31	-0.083	36
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-932-5p	2	1213	1219	-0.143	26	-0.043	32
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-190-5p	3	1241	1248	-1.074	86	-0.259	47
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-284-3p	1	1273	1279	-0.207	52	-0.138	62
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-316-5p	2	1312	1318	-0.549	59	-0.309	58
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-4-3p	3	1357	1364	-1.149	91	-0.586	80
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-79-3p	1	1357	1363	-0.311	48	-0.181	53
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-1017-3p	1	1357	1363	-0.311	52	-0.181	55
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-9a-3p	1	1357	1363	-0.311	48	-0.181	54
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-279-3p	2	1449	1455	-0.030	18	-0.018	21
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-996-3p	2	1449	1455	-0.030	14	-0.018	19
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-286-3p	2	1449	1455	-0.030	18	-0.018	21
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-13b-3p	1	1529	1535	-0.204	30	-0.043	30
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-6-3p	1	1529	1535	-0.204	26	-0.043	27
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-2b-3p	1	1529	1535	-0.204	28	-0.043	29
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-13a-3p	1	1529	1535	-0.204	30	-0.043	30
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-5-3p	1	1529	1535	-0.204	29	-0.043	30
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-2a-3p	1	1529	1535	-0.204	28	-0.043	29
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-308-3p	1	1529	1535	-0.204	30	-0.043	31
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-11-3p	1	1529	1535	-0.234	30	-0.049	29
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-2c-3p	1	1529	1535	-0.204	28	-0.043	29
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-219-5p	2	1848	1854	-0.020	6	-0.004	10
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-932-5p	2	1901	1907	-0.060	15	-0.018	23
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-190-5p	3	1929	1936	-1.276	90	-0.289	51
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-284-3p	3	2070	2077	-0.214	54	-0.039	46
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-305-5p	1	2099	2105	-0.524	55	-0.087	32
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-124-3p	2	2214	2220	-0.020	8	-0.004	13
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-13b-3p	1	2217	2223	-0.167	27	-0.035	29
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-6-3p	1	2217	2223	-0.167	23	-0.035	26
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-2b-3p	1	2217	2223	-0.167	25	-0.035	27
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-13a-3p	1	2217	2223	-0.167	27	-0.035	29
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-5-3p	1	2217	2223	-0.167	26	-0.035	29
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-2a-3p	1	2217	2223	-0.167	25	-0.035	27
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-308-3p	1	2217	2223	-0.167	27	-0.035	29
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-11-3p	1	2217	2223	-0.197	27	-0.041	28
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-2c-3p	1	2217	2223	-0.167	25	-0.035	27
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-219-5p	2	2536	2542	-0.020	6	-0.004	10
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-1017-3p	1	2611	2617	-0.234	43	-0.029	33
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-79-3p	1	2611	2617	-0.234	40	-0.029	33
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-4-3p	2	2611	2617	-0.468	59	-0.054	32
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-9a-3p	1	2611	2617	-0.234	41	-0.029	33
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-284-3p	3	2758	2765	-0.434	74	-0.073	51
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-305-5p	1	2787	2793	-0.491	51	-0.081	31
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-124-3p	2	2902	2908	-0.020	8	-0.004	13
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-9a-3p	1	3299	3305	-0.203	37	-0.025	32
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-1017-3p	1	3299	3305	-0.203	39	-0.025	32
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-79-3p	1	3299	3305	-0.203	36	-0.025	31
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-4-3p	2	3299	3305	-0.407	53	-0.047	30
FBgn0039840	pHCl-2	FBtr0347502	7227	dme-miR-13a-3p	2	28	34	-0.648	73	-0.648	78
FBgn0039840	pHCl-2	FBtr0347502	7227	dme-miR-5-3p	2	28	34	-0.858	87	-0.858	90
FBgn0039840	pHCl-2	FBtr0347502	7227	dme-miR-2a-3p	2	28	34	-1.038	92	-1.038	94
FBgn0039840	pHCl-2	FBtr0347502	7227	dme-miR-308-3p	2	28	34	-0.608	70	-0.608	75
FBgn0039840	pHCl-2	FBtr0347502	7227	dme-miR-11-3p	2	28	34	-0.988	90	-0.988	93
FBgn0039840	pHCl-2	FBtr0347502	7227	dme-miR-2c-3p	2	28	34	-1.038	92	-1.038	94
FBgn0039840	pHCl-2	FBtr0347502	7227	dme-miR-13b-3p	2	28	34	-0.648	73	-0.648	78
FBgn0039840	pHCl-2	FBtr0347502	7227	dme-miR-6-3p	2	28	34	-0.898	87	-0.898	90
FBgn0039840	pHCl-2	FBtr0347502	7227	dme-miR-2b-3p	2	28	34	-1.038	92	-1.038	94
FBgn0039840	pHCl-2	FBtr0347502	7227	dme-miR-124-3p	1	675	681	-0.506	69	-0.007	17
FBgn0039840	pHCl-2	FBtr0347502	7227	dme-miR-278-3p	1	1638	1644	-0.371	73	-0.005	23
FBgn0039840	pHCl-2	FBtr0347502	7227	dme-miR-375-3p	3	1709	1716	-0.879	71	-0.011	8
FBgn0025334	PHDP	FBtr0072224	7227	dme-miR-283-5p	3	56	63	-1.835	97	-1.835	99
FBgn0275436	PheRS-m	FBtr0087594	7227	dme-miR-1002-5p	1	512	518	-0.028	8	-0.000	1
FBgn0275436	PheRS-m	FBtr0087594	7227	dme-miR-252-5p	1	512	518	-0.267	33	-0.001	3
FBgn0275436	PheRS-m	FBtr0087594	7227	dme-miR-210-3p.1	1	830	836	-0.010	0	0.000	0
FBgn0035438	PHGPx	FBtr0073066	7227	dme-miR-9a-3p	3	45	52	-1.560	98	-1.560	99
FBgn0035438	PHGPx	FBtr0073066	7227	dme-miR-79-3p	3	45	52	-1.570	98	-1.570	99
FBgn0011754	PhKgamma	FBtr0090002	7227	dme-miR-971-3p	1	220	226	-0.490	67	-0.392	73
FBgn0011754	PhKgamma	FBtr0090002	7227	dme-miR-971-3p	1	229	235	-0.422	61	-0.338	68
FBgn0011754	PhKgamma	FBtr0090002	7227	dme-miR-1000-5p	1	733	739	-0.456	55	-0.291	60
FBgn0283509	Phm	FBtr0072203	7227	dme-miR-33-5p	3	350	357	-0.806	91	-0.056	33
FBgn0035997	phol	FBtr0345600	7227	dme-miR-314-3p	3	435	442	-0.404	71	-0.393	80
FBgn0035997	phol	FBtr0345600	7227	dme-miR-988-3p	3	669	676	-0.560	89	-0.432	90
FBgn0035997	phol	FBtr0345600	7227	dme-miR-33-5p	3	716	723	-0.695	87	-0.037	29
FBgn0028579	phtf	FBtr0086125	7227	dme-miR-305-5p	2	34	40	-0.871	83	-0.870	91
FBgn0028579	phtf	FBtr0086125	7227	dme-miR-4-3p	1	53	59	-0.492	62	-0.491	76
FBgn0028579	phtf	FBtr0086125	7227	dme-miR-219-5p	1	223	229	-0.778	93	-0.466	84
FBgn0013725	phyl	FBtr0087516	7227	dme-miR-962-5p	3	127	134	-0.991	95	-0.938	96
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-281-2-5p	1	91	97	-0.216	50	-0.216	65
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-277-3p	2	744	750	-0.123	16	-0.122	37
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-277-3p	2	877	883	-0.020	2	-0.020	21
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-964-5p	3	914	921	-1.114	94	-1.092	97
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-927-5p	3	915	922	-1.772	98	-1.726	99
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-313-3p	2	1315	1321	-0.192	29	-0.124	42
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-310-3p	2	1315	1321	-0.192	32	-0.124	44
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-312-3p	2	1315	1321	-0.192	28	-0.124	41
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-92b-3p	2	1315	1321	-0.192	29	-0.124	43
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-311-3p	2	1315	1321	-0.192	30	-0.124	43
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-92a-3p	2	1315	1321	-0.192	29	-0.124	42
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-313-3p	1	1419	1425	-0.259	38	-0.151	46
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-310-3p	1	1419	1425	-0.279	43	-0.162	49
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-312-3p	1	1419	1425	-0.399	53	-0.228	54
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-92b-3p	1	1419	1425	-0.289	42	-0.168	48
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-311-3p	1	1419	1425	-0.289	43	-0.168	49
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-92a-3p	1	1419	1425	-0.279	41	-0.162	47
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-304-5p	2	1897	1903	-0.169	41	-0.096	52
FBgn0020622	Pi3K21B	FBtr0331206	7227	dme-miR-263a-5p	1	2115	2121	-0.567	83	-0.216	63
FBgn0015278	Pi3K68D	FBtr0076087	7227	dme-miR-1-3p	3	143	150	-0.841	85	-0.822	90
FBgn0015278	Pi3K68D	FBtr0076086	7227	dme-miR-124-3p	2	235	241	-0.910	90	-0.904	92
FBgn0015278	Pi3K68D	FBtr0076087	7227	dme-miR-8-3p	3	435	442	-0.241	30	-0.065	31
FBgn0015279	Pi3K92E	FBtr0083940	7227	dme-miR-305-5p	2	141	147	-0.310	31	-0.310	56
FBgn0015279	Pi3K92E	FBtr0083940	7227	dme-miR-317-3p	3	179	186	-0.502	65	-0.502	77
FBgn0015279	Pi3K92E	FBtr0083940	7227	dme-miR-4943-3p	3	179	186	-0.382	62	-0.382	73
FBgn0261811	pico	FBtr0074805	7227	dme-miR-8-3p	1	245	251	-0.554	62	-0.533	72
FBgn0261811	pico	FBtr0074805	7227	dme-miR-288-3p	1	823	829	-0.010	0	-0.009	13
FBgn0261811	pico	FBtr0074805	7227	dme-miR-276a-3p	2	1064	1070	-0.398	65	-0.365	73
FBgn0261811	pico	FBtr0074805	7227	dme-miR-276b-3p	2	1064	1070	-0.348	60	-0.319	71
FBgn0261811	pico	FBtr0074805	7227	dme-miR-315-5p	2	1205	1211	-0.349	28	-0.316	51
FBgn0261811	pico	FBtr0074805	7227	dme-miR-276b-3p	1	1315	1321	-0.505	75	-0.275	67
FBgn0261811	pico	FBtr0074805	7227	dme-miR-276a-3p	1	1315	1321	-0.505	74	-0.275	67
FBgn0261811	pico	FBtr0074805	7227	dme-miR-987-5p	2	1941	1947	-0.020	2	-0.010	15
FBgn0261811	pico	FBtr0074805	7227	dme-miR-10-3p	1	2036	2042	-0.367	37	-0.130	37
FBgn0261811	pico	FBtr0074805	7227	dme-miR-1006-3p	1	2036	2042	-0.297	30	-0.107	35
FBgn0261811	pico	FBtr0074805	7227	dme-miR-263a-5p	3	2120	2127	-0.762	92	-0.236	65
FBgn0261811	pico	FBtr0074805	7227	dme-miR-315-5p	2	2528	2534	-0.276	20	-0.029	16
FBgn0261811	pico	FBtr0074805	7227	dme-miR-962-5p	2	2895	2901	-0.020	13	-0.001	8
FBgn0024315	Picot	FBtr0087114	7227	dme-miR-316-5p	3	175	182	-1.249	91	-1.244	97
FBgn0024315	Picot	FBtr0087114	7227	dme-miR-13b-3p	1	309	315	-0.667	75	-0.626	77
FBgn0024315	Picot	FBtr0087114	7227	dme-miR-6-3p	1	309	315	-0.667	71	-0.626	74
FBgn0024315	Picot	FBtr0087114	7227	dme-miR-2b-3p	1	309	315	-0.667	73	-0.626	76
FBgn0024315	Picot	FBtr0087114	7227	dme-miR-13a-3p	1	309	315	-0.667	75	-0.626	77
FBgn0024315	Picot	FBtr0087114	7227	dme-miR-5-3p	1	309	315	-0.667	75	-0.626	77
FBgn0024315	Picot	FBtr0087114	7227	dme-miR-2a-3p	1	309	315	-0.667	73	-0.626	76
FBgn0024315	Picot	FBtr0087114	7227	dme-miR-308-3p	1	309	315	-0.667	75	-0.626	77
FBgn0024315	Picot	FBtr0087114	7227	dme-miR-11-3p	1	309	315	-0.687	74	-0.644	75
FBgn0024315	Picot	FBtr0087114	7227	dme-miR-2c-3p	1	309	315	-0.667	73	-0.626	76
FBgn0264953	Piezo	FBtr0335175	7227	dme-miR-957-3p	1	72	78	-0.447	81	-0.447	90
FBgn0264953	Piezo	FBtr0335175	7227	dme-miR-125-5p	1	374	380	-0.312	78	-0.306	84
FBgn0264953	Piezo	FBtr0335175	7227	dme-miR-190-5p	1	662	668	-0.655	63	-0.448	65
FBgn0264953	Piezo	FBtr0335175	7227	dme-miR-190-5p	1	733	739	-0.601	56	-0.413	61
FBgn0264953	Piezo	FBtr0335175	7227	dme-miR-315-5p	1	736	742	-0.350	28	-0.247	44
FBgn0261015	Pif1A	FBtr0301876	7227	dme-miR-1-3p	2	20	26	-0.020	5	-0.020	25
FBgn0261015	Pif1A	FBtr0301876	7227	dme-miR-987-5p	1	2613	2619	-0.010	0	-0.007	12
FBgn0261015	Pif1A	FBtr0301876	7227	dme-miR-281-2-5p	3	2778	2785	-0.030	23	-0.020	34
FBgn0261015	Pif1A	FBtr0301876	7227	dme-miR-286-3p	1	3122	3128	-0.010	0	-0.007	11
FBgn0261015	Pif1A	FBtr0301876	7227	dme-miR-279-3p	1	3122	3128	-0.010	0	-0.007	11
FBgn0261015	Pif1A	FBtr0301876	7227	dme-miR-996-3p	1	3122	3128	-0.010	0	-0.007	11
FBgn0261015	Pif1A	FBtr0301876	7227	dme-miR-375-3p	1	3181	3187	-0.160	6	-0.101	24
FBgn0261015	Pif1A	FBtr0301876	7227	dme-miR-124-3p	3	3309	3316	-0.371	57	-0.197	53
FBgn0261015	Pif1A	FBtr0301876	7227	dme-miR-33-5p	2	3346	3352	-0.413	66	-0.202	60
FBgn0261015	Pif1A	FBtr0301876	7227	dme-miR-932-5p	3	3360	3367	-0.865	92	-0.386	79
FBgn0261015	Pif1A	FBtr0301876	7227	dme-miR-958-3p	3	3433	3440	-0.525	77	-0.056	41
FBgn0046874	Pif1B	FBtr0091716	7227	dme-miR-124-3p	3	184	191	-0.892	90	-0.697	87
FBgn0046874	Pif1B	FBtr0091716	7227	dme-miR-932-5p	3	235	242	-0.894	93	-0.631	92
FBgn0046874	Pif1B	FBtr0091716	7227	dme-miR-958-3p	3	308	315	-0.641	85	-0.098	47
FBgn0034270	PIG-A	FBtr0340278	7227	dme-miR-7-5p	1	22	28	-0.803	89	-0.798	91
FBgn0036893	PIG-F	FBtr0074946	7227	dme-miR-279-3p	3	96	103	-1.579	98	-1.365	97
FBgn0036893	PIG-F	FBtr0074946	7227	dme-miR-996-3p	3	96	103	-1.579	98	-1.365	97
FBgn0036893	PIG-F	FBtr0074946	7227	dme-miR-286-3p	3	96	103	-1.579	98	-1.365	97
FBgn0036893	PIG-F	FBtr0074946	7227	dme-miR-137-3p	2	124	130	-0.899	81	-0.801	89
FBgn0036893	PIG-F	FBtr0074946	7227	dme-miR-305-5p	2	1299	1305	-0.300	30	-0.001	4
FBgn0036893	PIG-F	FBtr0074946	7227	dme-miR-263b-5p	1	1445	1451	-0.072	19	-0.000	3
FBgn0023545	PIG-K	FBtr0070347	7227	dme-miR-13b-3p	1	24	30	-1.039	93	-1.039	95
FBgn0023545	PIG-K	FBtr0070347	7227	dme-miR-6-3p	1	24	30	-1.039	91	-1.039	94
FBgn0023545	PIG-K	FBtr0070347	7227	dme-miR-2b-3p	1	24	30	-1.039	92	-1.039	94
FBgn0023545	PIG-K	FBtr0070347	7227	dme-miR-13a-3p	1	24	30	-1.039	93	-1.039	95
FBgn0023545	PIG-K	FBtr0070347	7227	dme-miR-5-3p	1	24	30	-1.039	93	-1.039	95
FBgn0023545	PIG-K	FBtr0070347	7227	dme-miR-2a-3p	1	24	30	-1.039	92	-1.039	94
FBgn0023545	PIG-K	FBtr0070347	7227	dme-miR-308-3p	1	24	30	-1.209	96	-1.209	97
FBgn0023545	PIG-K	FBtr0070347	7227	dme-miR-11-3p	1	24	30	-1.169	94	-1.169	96
FBgn0023545	PIG-K	FBtr0070347	7227	dme-miR-2c-3p	1	24	30	-1.039	92	-1.039	94
FBgn0023545	PIG-K	FBtr0070347	7227	dme-miR-280-5p	3	47	54	-1.485	91	-1.346	97
FBgn0023545	PIG-K	FBtr0070347	7227	dme-bantam-3p	2	98	104	-1.175	96	-0.102	59
FBgn0023545	PIG-K	FBtr0070347	7227	dme-miR-956-3p	2	101	107	-0.917	95	-0.021	38
FBgn0023545	PIG-K	FBtr0070347	7227	dme-miR-314-3p	2	102	108	-0.937	93	-0.021	34
FBgn0023545	PIG-K	FBtr0070347	7227	dme-miR-4-3p	1	112	118	-0.740	78	-0.015	20
FBgn0023545	PIG-K	FBtr0070347	7227	dme-miR-190-5p	1	334	340	-0.865	79	-0.016	18
FBgn0038763	PIG-L	FBtr0344139	7227	dme-miR-316-5p	3	31	38	-1.116	88	-1.115	95
FBgn0038763	PIG-L	FBtr0344139	7227	dme-miR-960-5p	1	324	330	-0.490	63	-0.487	76
FBgn0038763	PIG-L	FBtr0344139	7227	dme-miR-12-5p	1	324	330	-0.490	65	-0.487	77
FBgn0038763	PIG-L	FBtr0344139	7227	dme-miR-305-5p	2	530	536	-0.542	57	-0.303	55
FBgn0038763	PIG-L	FBtr0344139	7227	dme-miR-1000-5p	1	533	539	-0.492	61	-0.276	58
FBgn0033479	PIG-N	FBtr0088431	7227	dme-miR-289-5p	3	55	62	-0.765	66	-0.765	85
FBgn0033479	PIG-N	FBtr0088431	7227	dme-miR-972-5p	3	55	62	-0.635	60	-0.635	81
FBgn0034346	PIG-O	FBtr0086691	7227	dme-miR-316-5p	3	125	132	-0.740	73	-0.019	16
FBgn0265174	PIG-V	FBtr0339071	7227	dme-miR-263b-5p	1	42	48	-0.724	85	-0.712	91
FBgn0265174	PIG-V	FBtr0339071	7227	dme-miR-9a-5p	1	44	50	-1.020	83	-0.994	93
FBgn0265174	PIG-V	FBtr0339071	7227	dme-miR-9c-5p	1	44	50	-1.010	83	-0.985	92
FBgn0265174	PIG-V	FBtr0339071	7227	dme-miR-9b-5p	1	44	50	-0.830	78	-0.811	89
FBgn0035265	PIG-Wb	FBtr0072796	7227	dme-miR-6-3p	2	16	22	-1.230	95	-1.230	97
FBgn0035265	PIG-Wb	FBtr0072796	7227	dme-miR-2b-3p	2	16	22	-1.220	96	-1.220	97
FBgn0035265	PIG-Wb	FBtr0072796	7227	dme-miR-13a-3p	2	16	22	-1.040	93	-1.040	95
FBgn0035265	PIG-Wb	FBtr0072796	7227	dme-miR-5-3p	2	16	22	-1.030	93	-1.030	95
FBgn0035265	PIG-Wb	FBtr0072796	7227	dme-miR-2a-3p	2	16	22	-1.220	96	-1.220	97
FBgn0035265	PIG-Wb	FBtr0072796	7227	dme-miR-308-3p	2	16	22	-1.030	93	-1.030	95
FBgn0035265	PIG-Wb	FBtr0072796	7227	dme-miR-11-3p	2	16	22	-1.080	93	-1.080	95
FBgn0035265	PIG-Wb	FBtr0072796	7227	dme-miR-2c-3p	2	16	22	-1.220	96	-1.220	97
FBgn0035265	PIG-Wb	FBtr0072796	7227	dme-miR-13b-3p	2	16	22	-1.040	93	-1.040	95
FBgn0035265	PIG-Wb	FBtr0072796	7227	dme-miR-10-3p	1	29	35	-0.747	77	-0.747	89
FBgn0035265	PIG-Wb	FBtr0072796	7227	dme-miR-1006-3p	1	29	35	-0.737	78	-0.737	89
FBgn0266438	PIG-Z	FBtr0344430	7227	dme-miR-9b-5p	2	33	39	-0.519	57	-0.519	74
FBgn0266438	PIG-Z	FBtr0344430	7227	dme-miR-9a-5p	2	33	39	-0.649	64	-0.649	79
FBgn0266438	PIG-Z	FBtr0344430	7227	dme-miR-9c-5p	2	33	39	-0.679	66	-0.679	80
FBgn0266438	PIG-Z	FBtr0344430	7227	dme-miR-1000-5p	3	239	246	-0.521	65	-0.489	78
FBgn0266438	PIG-Z	FBtr0344430	7227	dme-miR-976-3p	2	322	328	-0.020	11	-0.018	27
FBgn0266438	PIG-Z	FBtr0344430	7227	dme-miR-4943-3p	2	435	441	-0.154	39	-0.135	55
FBgn0266438	PIG-Z	FBtr0344430	7227	dme-miR-317-3p	2	435	441	-0.284	43	-0.248	58
FBgn0266438	PIG-Z	FBtr0344430	7227	dme-miR-276a-3p	2	588	594	-0.098	32	-0.086	48
FBgn0266438	PIG-Z	FBtr0344430	7227	dme-miR-276b-3p	2	588	594	-0.038	27	-0.034	42
FBgn0029881	pigs	FBtr0308653	7227	dme-miR-932-5p	2	162	168	-0.127	23	-0.127	47
FBgn0029881	pigs	FBtr0308653	7227	dme-miR-976-3p	1	941	947	-0.029	19	-0.027	34
FBgn0029881	pigs	FBtr0308653	7227	dme-miR-1006-3p	3	1555	1562	-0.243	24	-0.189	46
FBgn0029881	pigs	FBtr0308653	7227	dme-miR-10-3p	3	1555	1562	-0.423	44	-0.324	59
FBgn0029881	pigs	FBtr0308653	7227	dme-miR-274-5p	3	1693	1700	-0.969	93	-0.250	65
FBgn0029881	pigs	FBtr0308653	7227	dme-miR-79-3p	2	1730	1736	-0.020	5	-0.006	15
FBgn0029881	pigs	FBtr0308653	7227	dme-miR-9a-3p	2	1730	1736	-0.073	23	-0.023	31
FBgn0029881	pigs	FBtr0308653	7227	dme-miR-999-3p	1	1880	1886	-0.392	52	-0.115	40
FBgn0029881	pigs	FBtr0308653	7227	dme-miR-971-3p	1	2112	2118	-0.134	31	-0.040	30
FBgn0029881	pigs	FBtr0308653	7227	dme-miR-137-3p	2	2300	2306	-0.243	27	-0.064	28
FBgn0029881	pigs	FBtr0308653	7227	dme-miR-280-5p	3	2474	2481	-0.925	78	-0.202	45
FBgn0029881	pigs	FBtr0308653	7227	dme-miR-988-5p	3	2589	2596	-1.215	95	-0.238	65
FBgn0029881	pigs	FBtr0308653	7227	dme-miR-1006-3p	1	2597	2603	-0.295	30	-0.073	30
FBgn0029881	pigs	FBtr0308653	7227	dme-miR-10-3p	1	2597	2603	-0.295	28	-0.073	29
FBgn0029891	Pink1	FBtr0100416	7227	dme-miR-315-5p	2	32	38	-1.627	93	-1.614	98
FBgn0029891	Pink1	FBtr0100416	7227	dme-miR-308-3p	1	49	55	-0.880	88	-0.874	91
FBgn0029891	Pink1	FBtr0100416	7227	dme-miR-11-3p	1	49	55	-0.900	87	-0.894	90
FBgn0029891	Pink1	FBtr0100416	7227	dme-miR-2c-3p	1	49	55	-1.020	92	-1.013	94
FBgn0029891	Pink1	FBtr0100416	7227	dme-miR-13b-3p	1	49	55	-0.900	89	-0.894	91
FBgn0029891	Pink1	FBtr0100416	7227	dme-miR-6-3p	1	49	55	-0.980	90	-0.973	92
FBgn0029891	Pink1	FBtr0100416	7227	dme-miR-2b-3p	1	49	55	-1.020	92	-1.013	94
FBgn0029891	Pink1	FBtr0100416	7227	dme-miR-13a-3p	1	49	55	-0.900	89	-0.894	91
FBgn0029891	Pink1	FBtr0100416	7227	dme-miR-5-3p	1	49	55	-1.080	95	-1.072	96
FBgn0029891	Pink1	FBtr0100416	7227	dme-miR-2a-3p	1	49	55	-1.020	92	-1.013	94
FBgn0029891	Pink1	FBtr0100416	7227	dme-miR-315-5p	3	86	93	-1.228	85	-0.930	89
FBgn0016926	Pino	FBtr0077987	7227	dme-miR-276b-3p	2	19	25	-0.449	71	-0.449	81
FBgn0016926	Pino	FBtr0077987	7227	dme-miR-276a-3p	2	19	25	-0.449	71	-0.449	81
FBgn0016926	Pino	FBtr0077987	7227	dme-miR-5-5p	2	20	26	-0.472	76	-0.472	84
FBgn0016926	Pino	FBtr0077987	7227	dme-miR-283-5p	3	460	467	-1.268	93	-1.255	96
FBgn0016926	Pino	FBtr0077987	7227	dme-miR-1006-3p	1	494	500	-0.523	60	-0.519	78
FBgn0016926	Pino	FBtr0077987	7227	dme-miR-10-3p	1	494	500	-0.533	58	-0.529	77
FBgn0016926	Pino	FBtr0077987	7227	dme-miR-999-3p	1	613	619	-0.441	58	-0.437	75
FBgn0016926	Pino	FBtr0077987	7227	dme-miR-7-5p	1	743	749	-0.507	69	-0.500	77
FBgn0016926	Pino	FBtr0077987	7227	dme-miR-87-3p	1	769	775	-0.473	71	-0.466	81
FBgn0016926	Pino	FBtr0077987	7227	dme-miR-210-3p.2	3	856	863	-1.379	97	-1.336	98
FBgn0016926	Pino	FBtr0077987	7227	dme-miR-210-3p.1	2	857	863	-0.811	86	-0.790	93
FBgn0016926	Pino	FBtr0077987	7227	dme-miR-316-5p	3	1030	1037	-0.692	70	-0.512	75
FBgn0040080	pins	FBtr0085189	7227	dme-miR-283-5p	1	365	371	-0.609	63	-0.593	77
FBgn0040080	pins	FBtr0085189	7227	dme-miR-976-3p	3	422	429	-0.982	94	-0.953	96
FBgn0040080	pins	FBtr0085189	7227	dme-miR-87-3p	3	431	438	-0.501	73	-0.482	82
